"Point","Elongation","Force","Position","Code","Samplerate","Motorspeed"
98.3,.088,46.7651,-1.447,0,100,"0.1 mm/min"
98.4,.088,46.8244,-1.447,0,100,"0.1 mm/min"
98.5,.088,46.8806,-1.447,0,100,"0.1 mm/min"
98.6,.088,46.9306,-1.447,0,100,"0.1 mm/min"
98.7,.088,46.9899,-1.447,0,100,"0.1 mm/min"
98.8,.088,47.0523,-1.447,0,100,"0.1 mm/min"
98.9,.088,47.1023,-1.447,0,100,"0.1 mm/min"
99,.088,47.1585,-1.447,0,100,"0.1 mm/min"
99.1,.089,47.2209,-1.448,0,100,"0.1 mm/min"
99.2,.089,47.2709,-1.448,0,100,"0.1 mm/min"
99.3,.089,47.3208,-1.448,0,100,"0.1 mm/min"
99.4,.089,47.377,-1.448,0,100,"0.1 mm/min"
99.5,.089,47.4363,-1.448,0,100,"0.1 mm/min"
99.6,.089,47.4894,-1.448,0,100,"0.1 mm/min"
99.7,.089,47.5362,-1.448,0,100,"0.1 mm/min"
99.8,.089,47.5893,-1.448,0,100,"0.1 mm/min"
99.9,.089,47.6455,-1.448,0,100,"0.1 mm/min"
100,.089,47.6986,-1.448,0,100,"0.1 mm/min"
100.1,.089,47.7516,-1.448,0,100,"0.1 mm/min"
100.2,.09,47.8047,-1.449,0,100,"0.1 mm/min"
100.3,.09,47.8547,-1.449,0,100,"0.1 mm/min"
100.4,.09,47.9046,-1.449,0,100,"0.1 mm/min"
100.5,.09,47.9639,-1.449,0,100,"0.1 mm/min"
100.6,.09,48.017,-1.449,0,100,"0.1 mm/min"
100.7,.09,48.067,-1.449,0,100,"0.1 mm/min"
100.8,.09,48.12,-1.449,0,100,"0.1 mm/min"
100.9,.09,48.17,-1.449,0,100,"0.1 mm/min"
101,.09,48.2293,-1.449,0,100,"0.1 mm/min"
101.1,.09,48.2855,-1.449,0,100,"0.1 mm/min"
101.2,.091,48.3355,-1.45,0,100,"0.1 mm/min"
101.3,.091,48.3854,-1.45,0,100,"0.1 mm/min"
101.4,.091,48.4354,-1.45,0,100,"0.1 mm/min"
101.5,.091,48.4915,-1.45,0,100,"0.1 mm/min"
101.6,.091,48.5415,-1.45,0,100,"0.1 mm/min"
101.7,.091,48.6008,-1.45,0,100,"0.1 mm/min"
101.8,.091,48.6539,-1.45,0,100,"0.1 mm/min"
101.9,.091,48.7101,-1.45,0,100,"0.1 mm/min"
